-21.311754897841496, 0.0, 0.0, 0.0, 0.0
-19.00916980484745, 0.0, 0.0, 0.0, 0.0
-16.706584711853402, 0.0, 0.0, 0.0, 0.0
-14.403999618859357, 0.0, 0.0, 0.0, 0.0
-13.695511897938113, 0.0, 0.001, 0.001, 0.001
-12.987024177016869, 0.019, 0.0, 0.005, 0.005
-12.278536456095622, 0.003, 0.0, 0.024, 0.024
-11.570048735174378, 0.008, 0.004, 0.0, 0.053
-10.861561014253134, 0.009, 0.001, 0.1, 0.1
-10.153073293331888, 0.014, 0.003, 0.014, 0.014
-9.444585572410643, 0.02, 0.022, 0.038, 0.038
-8.736097851489399, 0.15, 0.042, 0.405, 0.405
-8.027610130568155, 0.0, 0.319, 0.41, 0.41
-7.3191224096469085, 0.316, 0.268, 0.837, 0.837
-6.610634688725663, 0.341, 0.364, 0.56, 0.56
-5.902146967804419, 0.939, 0.609, 0.609, 0.609
-5.193659246883175, 0.726, 0.965, 0.979, 0.979
-2.8910741538891283, 1.000, 1.000, 0.998, 0.998
-0.5884890608950831, 1.0, 1.0, 1.0, 1.0
1.7140960320989627, 1., 1.0, 1.0, 1.0
